LIDNUM	LAT	LONG	MAX_AGE	MIN_AGE	BFA_MAX	BFA_MIN	COUNTRY	ORDER	FAMILY	SUBFAMILY	GENUS	SPECIES	TCRWNHT	CROWNTYP	DIET_1	SVLENGTH	BODYMASS	GENUSSPECIES	HYP	TIME_UNIT	MEAN_AGE_COMPUTED	MEAN_AGE	LOCALITY
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Desmatippus	avus	mes	L2212	p	NA	114000	Desmatippusavus	2	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	relictus	mes	L2323	p	NA	NA	Merychippusrelictus	2	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Acritohippus	isonesus	mes	L2323	p	NA	164000	Acritohippusisonesus	2	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	seversus	mes	L2323	p	NA	NA	Merychippusseversus	2	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Diceratheriinae	Diceratherium	NA	bra	L2212	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	medicornutum	hyp	L2212	p	NA	2420000	Teleocerasmedicornutum	3	Barstovian-1	15.4	15.4	10916
10916	44.492222	-119.535833	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Camelidae	Protolabinae	Paratylopus	cameloides	bra	L2220	p	NA	NA	Paratylopuscameloides	1	Barstovian-1	15.4	15.4	10916
10919	42.451389	-119.321944	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Ticholeptus	zygomaticus	mes	L2220	p	NA	71400	Ticholeptuszygomaticus	2	Barstovian-1	15.4	15.4	10919
10919	42.451389	-119.321944	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Dromomeryx	borealis	bra	L2220	p	NA	NA	Dromomeryxborealis	1	Barstovian-1	15.4	15.4	10919
10919	42.451389	-119.321944	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Paracosoryx	loxoceros	hyp	L2220	p	NA	NA	Paracosoryxloxoceros	3	Barstovian-1	15.4	15.4	10919
10919	42.451389	-119.321944	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Archaeohippus	ultimus	bra	L2212	p	NA	NA	Archaeohippusultimus	1	Barstovian-1	15.4	15.4	10919
10919	42.451389	-119.321944	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Acritohippus	isonesus	mes	L2323	p	NA	164000	Acritohippusisonesus	2	Barstovian-1	15.4	15.4	10919
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Tayassuidae	Hesperhyinae	Hesperhys	NA	bra	R2M00	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Ticholeptus	zygomaticus	mes	L2220	p	NA	71400	Ticholeptuszygomaticus	2	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Rakomeryx	sinclairi	bra	L2220	p	NA	104000	Rakomeryxsinclairi	1	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Dromomeryx	borealis	bra	L2220	p	NA	NA	Dromomeryxborealis	1	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Paracosoryx	NA	hyp	L2220	p	NA	NA	NA	3	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Hypohippus	osborni	bra	L2212	p	NA	NA	Hypohippusosborni	1	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Desmatippus	avus	mes	L2212	p	NA	114000	Desmatippusavus	2	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	seversus	mes	L2323	p	NA	NA	Merychippusseversus	2	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	brevidontus	mes	L2323	p	NA	NA	Merychippusbrevidontus	2	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Barstovian-1	15.4	15.4	10920
10920	43.473611	-117.781389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	medicornutum	hyp	L2212	p	NA	2420000	Teleocerasmedicornutum	3	Barstovian-1	15.4	15.4	10920
10922	43.452222	-117.453333	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	novomexicanus	mes	L2220	p	NA	15900	Merychyusnovomexicanus	2	Barstovian-2	13.65	13.65	10922
10922	43.452222	-117.453333	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Dromomeryx	borealis	bra	L2220	p	NA	NA	Dromomeryxborealis	1	Barstovian-2	13.65	13.65	10922
10922	43.452222	-117.453333	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Paracosoryx	nevadensis	hyp	L2220	p	NA	NA	Paracosoryxnevadensis	3	Barstovian-2	13.65	13.65	10922
10922	43.452222	-117.453333	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Merycodus	NA	hyp	L2220	p	NA	NA	NA	3	Barstovian-2	13.65	13.65	10922
10922	43.452222	-117.453333	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	relictus	mes	L2323	p	NA	NA	Merychippusrelictus	2	Barstovian-2	13.65	13.65	10922
10922	43.452222	-117.453333	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	NA	mes	L2323	p	NA	NA	NA	2	Barstovian-2	13.65	13.65	10922
10922	43.452222	-117.453333	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	NA	mes	L2212	p	NA	NA	NA	2	Barstovian-2	13.65	13.65	10922
10922	43.452222	-117.453333	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	medicornutum	hyp	L2212	p	NA	2420000	Teleocerasmedicornutum	3	Barstovian-2	13.65	13.65	10922
10967	34.56167	-112.38278	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Early	3.7	3.7	10967
10967	34.56167	-112.38278	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	NA	hyp	L2323	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10967
10967	34.56167	-112.38278	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Gomphotheriidae	NA	Stegomastodon	mirificus	hyp	LMM0M	p	NA	NA	Stegomastodonmirificus	3	Blancan-Early	3.7	3.7	10967
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	NA	bra	L2202	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Pleiolama	vera	mes	L2220	p	NA	350000	Pleiolamavera	2	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Megatylopus	gigas	mes	L2220	p	NA	1800000	Megatylopusgigas	2	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Astrohippus	stockii	hyp	L2323	p	NA	NA	Astrohippusstockii	3	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	NA	hyp	L2323	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Gomphotheriidae	NA	Rhynchotherium	NA	bra	R3300	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10968
10968	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Gomphotheriidae	NA	Cuvieronius	NA	bra	R3300	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10968
10969	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	NA	bra	L2202	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10969
10969	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10969
10969	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10969
10969	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Capromeryx	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10969
10969	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Cervidae	Odocoilini	Odocoileus	NA	bra	L2220	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10969
10969	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Early	3.7	3.7	10969
10969	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10969
10969	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Gomphotheriidae	NA	Cuvieronius	NA	bra	R3300	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10969
10970	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	NA	bra	L2202	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10970
10970	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10970
10970	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10970
10970	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Early	3.7	3.7	10970
10970	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10970
10970	32.11361	-109.92111	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Gomphotheriidae	NA	Cuvieronius	NA	bra	R3300	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10970
10971	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	NA	bra	L2202	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10971
10971	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10971
10971	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Capromeryx	gidleyi	hyp	L2220	p	NA	NA	Capromeryxgidleyi	3	Blancan-Early	3.7	3.7	10971
10971	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Cervidae	Odocoilini	Odocoileus	NA	bra	L2220	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10971
10971	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Early	3.7	3.7	10971
10971	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10971
10971	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Gomphotheriidae	NA	Cuvieronius	NA	bra	R3300	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10971
10972	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Late	2.2	2.2	10972
10972	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Cervidae	Odocoilini	Odocoileus	NA	bra	L2220	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10972
10972	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Late	2.2	2.2	10972
10972	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Late	2.2	2.2	10972
10972	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Proboscidea	Gomphotheriidae	NA	Stegomastodon	mirificus	hyp	LMM0M	p	NA	NA	Stegomastodonmirificus	3	Blancan-Late	2.2	2.2	10972
10973	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Late	2.2	2.2	10973
10973	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Proboscidea	Gomphotheriidae	NA	Cuvieronius	NA	bra	R3300	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10973
10973	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	anguinus	hyp	L2333	p	NA	NA	Equusanguinus	3	Blancan-Late	2.2	2.2	10973
10974	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	NA	bra	L2202	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10974
10974	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	blancoensis	mes	L2220	p	NA	NA	Hemiaucheniablancoensis	2	Blancan-Late	2.2	2.2	10974
10974	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Late	2.2	2.2	10974
10974	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Capromeryx	arizonensis	hyp	L2220	p	NA	NA	Capromeryxarizonensis	3	Blancan-Late	2.2	2.2	10974
10974	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Cervidae	Odocoilini	Odocoileus	NA	bra	L2220	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10974
10974	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Proboscidea	Gomphotheriidae	NA	Stegomastodon	mirificus	hyp	LMM0M	p	NA	NA	Stegomastodonmirificus	3	Blancan-Late	2.2	2.2	10974
10974	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	idahoensis	hyp	L2333	p	NA	NA	Equusidahoensis	3	Blancan-Late	2.2	2.2	10974
10974	32.11361	-109.92111	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	anguinus	hyp	L2333	p	NA	NA	Equusanguinus	3	Blancan-Late	2.2	2.2	10974
10976	33.101667	-109.268611	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10976
10976	33.101667	-109.268611	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10976
10976	33.101667	-109.268611	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Cervidae	Odocoilini	Odocoileus	NA	bra	L2220	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10976
10976	33.101667	-109.268611	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Early	3.7	3.7	10976
10976	33.101667	-109.268611	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10976
10976	33.101667	-109.268611	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Proboscidea	Gomphotheriidae	NA	Stegomastodon	mirificus	hyp	LMM0M	p	NA	NA	Stegomastodonmirificus	3	Blancan-Early	3.7	3.7	10976
10978	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10978
10978	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	NA	hyp	L2323	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10978
10979	31.537778	-110.826389	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Pleiolama	vera	mes	L2220	p	NA	350000	Pleiolamavera	2	Blancan-Early	3.7	3.7	10979
10979	31.537778	-110.826389	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10979
10979	31.537778	-110.826389	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Texoceros	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10979
10979	31.537778	-110.826389	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10979
10981	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	NA	bra	L2202	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10981
10981	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	blancoensis	mes	L2220	p	NA	NA	Hemiaucheniablancoensis	2	Blancan-Late	2.2	2.2	10981
10981	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Camelops	traviswhitei	hyp	L2220	p	NA	NA	Camelopstraviswhitei	3	Blancan-Late	2.2	2.2	10981
10981	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Capromeryx	arizonensis	hyp	L2220	p	NA	NA	Capromeryxarizonensis	3	Blancan-Late	2.2	2.2	10981
10981	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Late	2.2	2.2	10981
10981	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	scotti	hyp	L2323	p	NA	NA	Equusscotti	3	Blancan-Late	2.2	2.2	10981
10981	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Proboscidea	Gomphotheriidae	NA	Rhynchotherium	NA	bra	R3300	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10981
10981	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Proboscidea	Gomphotheriidae	NA	Cuvieronius	NA	bra	R3300	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10981
10982	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Nannippus	peninsulatus	hyp	L2323	p	NA	NA	Nannippuspeninsulatus	3	Blancan-Early	3.7	3.7	10982
10982	33.448457	-112.073844	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	NA	hyp	L2323	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10982
10983	33.448457	-112.073844	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	NA	bra	L2202	p	NA	NA	NA	1	Blancan-Late	2.2	2.2	10983
